position,TerrainSlope,lon,lat
1.307991,6.154093,-149.725168, -85.751336
1.313569,6.20586,-149.723036, -85.751241
1.319148,6.260496,-149.720903, -85.751147
1.324726,6.317819,-149.718771, -85.751053
1.330305,6.147017,-149.716638, -85.750959
1.335883,5.703169,-149.714506, -85.750864
1.341462,5.403522,-149.712374, -85.75077
1.34704,5.335706,-149.710242, -85.750676
1.352619,5.311686,-149.70811, -85.750581
1.358197,5.287447,-149.705978, -85.750487
1.363776,5.264491,-149.703846, -85.750393
1.369354,5.241684,-149.701721, -85.750298
1.374933,5.218627,-149.699583, -85.750204
1.380511,5.196272,-149.697452, -85.75011
1.38609,5.174386,-149.69532, -85.750016
1.391668,5.257646,-149.693189, -85.749921
1.397247,5.397647,-149.691058, -85.749827
1.402825,5.427584,-149.688927, -85.749733
1.408404,5.393086,-149.686796, -85.749638
1.413982,5.355134,-149.684665, -85.749544
1.419561,5.318871,-149.682534, -85.74945
1.425139,5.284243,-149.680403, -85.749355
1.430718,5.251157,-149.678273, -85.749261
1.436296,5.21991,-149.676142, -85.749167
1.441875,5.191015,-149.674012, -85.749072
1.447453,5.164009,-149.671887, -85.748977
1.453032,4.983874,-149.669751, -85.748883
1.458611,4.763789,-149.667621, -85.748789
1.464189,4.691511,-149.665491, -85.748695
1.469768,4.658957,-149.663361, -85.7486
1.475346,4.640035,-149.661231, -85.748506
1.480925,4.635898,-149.659102, -85.748411
1.486503,4.647007,-149.656972, -85.748317
1.492082,4.672219,-149.654842, -85.748222
1.49766,4.711487,-149.652713, -85.748128
1.503239,4.764273,-149.650583, -85.748034
1.508817,4.700731,-149.648454, -85.747939
1.514396,3.805754,-149.646325, -85.747845
1.519974,2.934805,-149.644196, -85.74775
1.525553,2.798153,-149.642067, -85.747656
1.531131,2.711282,-149.639938, -85.747561
1.53671,2.656777,-149.637809, -85.747467
1.542288,2.636167,-149.63568, -85.747372
1.547867,2.650768,-149.633552, -85.747278
1.553445,2.699893,-149.631423, -85.747183
1.559024,2.781649,-149.629295, -85.747089
1.564602,2.893555,-149.627166, -85.746994
1.570181,3.142453,-149.625044, -85.746899
1.575759,3.567015,-149.62291, -85.746805
1.581338,3.80738,-149.620782, -85.746711
1.586916,3.801878,-149.618654, -85.746616
1.592495,3.796603,-149.616526, -85.746522
1.598073,3.791614,-149.614398, -85.746427
1.603652,3.78653,-149.61227, -85.746333
1.60923,3.781411,-149.610143, -85.746238
1.614809,3.775897,-149.608015, -85.746144
1.620387,3.770753,-149.605888, -85.746049
1.625966,3.727582,-149.603761, -85.745954
1.631544,3.341469,-149.601633, -85.74586
1.637123,2.756258,-149.599506, -85.745765
1.642702,2.558496,-149.597379, -85.745671
1.64828,2.628468,-149.595258, -85.745575
1.653859,2.699957,-149.593125, -85.745482
1.659437,2.773263,-149.590999, -85.745387
1.665016,2.848074,-149.588872, -85.745292
1.670594,2.924693,-149.586745, -85.745198
1.676173,3.002801,-149.584619, -85.745103
1.681751,3.08226,-149.582493, -85.745008
1.68733,3.215543,-149.580366, -85.744914
1.692908,3.564659,-149.57824, -85.744819
1.698487,3.96882,-149.576114, -85.744725
1.704065,4.116995,-149.573988, -85.74463
1.709644,4.14366,-149.571862, -85.744535
1.715222,4.170333,-149.569736, -85.744441
1.720801,4.19725,-149.567611, -85.744346
1.726379,4.224701,-149.565485, -85.744251
1.731958,4.25221,-149.56336, -85.744157
1.737536,4.279813,-149.561234, -85.744062
1.743115,4.307584,-149.559115, -85.743966
1.748693,4.238582,-149.556984, -85.743872
1.754272,3.998523,-149.554858, -85.743778
1.75985,3.870851,-149.552733, -85.743683
1.765429,3.946257,-149.550614, -85.743588
1.771007,4.063701,-149.548484, -85.743494
1.776586,4.182273,-149.546359, -85.743399
1.782164,4.30228,-149.54424, -85.743303
1.787743,4.423056,-149.54211, -85.743209
1.793321,4.544138,-149.539985, -85.743115
1.7989,4.666181,-149.537861, -85.74302
1.804478,4.789242,-149.535736, -85.742925
1.810057,4.93566,-149.533612, -85.74283
1.815636,5.088561,-149.531494, -85.742735
1.821214,5.172711,-149.529364, -85.742641
1.826793,5.198532,-149.52724, -85.742546
1.832371,5.220122,-149.525116, -85.742451
1.83795,5.241988,-149.522993, -85.742357
1.843528,5.263414,-149.520869, -85.742262
1.849107,5.284709,-149.518745, -85.742167
1.854685,5.306192,-149.516622, -85.742072
1.860264,5.327739,-149.514499, -85.741977
1.865842,5.350829,-149.512375, -85.741882
1.871421,5.417351,-149.510252, -85.741788
1.876999,5.447452,-149.508129, -85.741693
1.882578,5.316442,-149.506006, -85.741598
1.888156,5.108988,-149.503883, -85.741503
1.893735,4.90589,-149.501761, -85.741408
1.899313,4.708255,-149.499638, -85.741313
1.904892,4.515724,-149.497515, -85.741219
1.91047,4.329016,-149.495393, -85.741124
1.916049,4.149856,-149.49327, -85.741029
1.921627,3.978845,-149.491154, -85.740933
1.927206,3.663244,-149.489032, -85.740838
1.932784,2.663811,-149.486904, -85.740744
1.938363,2.283221,-149.484782, -85.740649
1.943941,2.470937,-149.48266, -85.740554
1.94952,2.648084,-149.480538, -85.740459
1.955098,2.825432,-149.478416, -85.740365
1.960677,3.002941,-149.476294, -85.74027
1.966255,3.180622,-149.474173, -85.740175
1.971834,3.358345,-149.472051, -85.74008
1.977412,3.536163,-149.46993, -85.739985
1.982991,3.713979,-149.467809, -85.73989
1.98857,3.894885,-149.465688, -85.739795
1.994148,4.085722,-149.463572, -85.739699
1.999727,4.282293,-149.461446, -85.739605
2.005305,4.477553,-149.459325, -85.73951
2.010884,4.672962,-149.457204, -85.739415
2.016462,4.868136,-149.455089, -85.739319
2.022041,5.063061,-149.452963, -85.739225
2.027619,5.258111,-149.450842, -85.73913
2.033198,5.453174,-149.448722, -85.739035
2.038776,5.648094,-149.446601, -85.73894
2.044355,5.843044,-149.444481, -85.738845
2.049933,5.995393,-149.442361, -85.73875
2.055512,6.452686,-149.440241, -85.738655
2.06109,6.910235,-149.438121, -85.73856
2.066669,6.946257,-149.436001, -85.738465
2.072247,6.974174,-149.433881, -85.73837
2.077826,7.002492,-149.431762, -85.738275
2.083404,7.030986,-149.429642, -85.73818
2.088983,7.059281,-149.427523, -85.738085
2.094561,7.087631,-149.425403, -85.73799
2.10014,7.11595,-149.423284, -85.737895
2.105718,7.132553,-149.421171, -85.737799
2.111297,6.798401,-149.419046, -85.737705
2.116875,6.475896,-149.416927, -85.73761
2.122454,6.384539,-149.414808, -85.737515
2.128032,6.328397,-149.412689, -85.737419
2.133611,6.272493,-149.41057, -85.737324
2.139189,6.216602,-149.408457, -85.737228
2.144768,6.160558,-149.406333, -85.737134
2.150346,6.104374,-149.404214, -85.737039
2.155925,6.048265,-149.402096, -85.736944
2.161504,5.992256,-149.399978, -85.736849
2.167082,5.951741,-149.397866, -85.736753
2.172661,6.053713,-149.395742, -85.736658
2.178239,6.322053,-149.393624, -85.736563
2.183818,6.475261,-149.391506, -85.736468
2.189396,6.589142,-149.389388, -85.736373
2.194975,6.703161,-149.38727, -85.736278
2.200553,6.817633,-149.385153, -85.736183
2.206132,6.932339,-149.383035, -85.736088
2.21171,7.047019,-149.380918, -85.735992
2.217289,7.161918,-149.378801, -85.735897
2.222867,7.276774,-149.376683, -85.735802
2.228446,7.34725,-149.374566, -85.735707
2.234024,7.293009,-149.372449, -85.735612
2.239603,7.212263,-149.370332, -85.735516
2.245181,7.162711,-149.368215, -85.735421
2.25076,7.114746,-149.366099, -85.735326
2.256338,7.066745,-149.363982, -85.735231
2.261917,7.018814,-149.361865, -85.735135
2.267495,6.970976,-149.359749, -85.73504
2.273074,6.922953,-149.357633, -85.734945
2.278652,6.874901,-149.355522, -85.734849
2.284231,6.82976,-149.3534, -85.734754
2.289809,6.838194,-149.351284, -85.734659
2.295388,6.971274,-149.349168, -85.734564
2.300966,7.170699,-149.347052, -85.734469
2.306545,7.361173,-149.344936, -85.734373
2.312123,7.552097,-149.342821, -85.734278
2.317702,7.74319,-149.340705, -85.734183
2.32328,7.934113,-149.33859, -85.734088
2.328859,8.125524,-149.33648, -85.733991
2.334438,8.317021,-149.334359, -85.733897
2.340016,8.508294,-149.332244, -85.733802
2.345595,8.698995,-149.330128, -85.733706
2.351173,8.874972,-149.328013, -85.733611
2.356752,8.981162,-149.325898, -85.733516
2.36233,8.987471,-149.323784, -85.73342
2.367909,8.950834,-149.321669, -85.733325
2.373487,8.914148,-149.31956, -85.733229
2.379066,8.877611,-149.31744, -85.733134
2.384644,8.840949,-149.315325, -85.733039
2.390223,8.804334,-149.313211, -85.732944
2.395801,8.767876,-149.311096, -85.732848
2.40138,8.731088,-149.308982, -85.732753
2.406958,8.688962,-149.306868, -85.732657
2.412537,8.640396,-149.304754, -85.732562
2.418115,8.619869,-149.30264, -85.732467
2.423694,8.63966,-149.300526, -85.732371
2.429272,8.671403,-149.298419, -85.732275
2.434851,8.703365,-149.296299, -85.73218
2.440429,8.736968,-149.294185, -85.732085
2.446008,8.773062,-149.292072, -85.73199
2.451586,8.810651,-149.289959, -85.731894
2.457165,8.84823,-149.287845, -85.731799
2.462743,8.885562,-149.285732, -85.731703
2.468322,8.957414,-149.283619, -85.731608
2.4739,9.094983,-149.281506, -85.731512
2.479479,9.224536,-149.279393, -85.731417
2.485057,9.297257,-149.277281, -85.731321
2.490636,9.35615,-149.275168, -85.731226
2.496214,9.414117,-149.273055, -85.73113
2.501793,9.471479,-149.270949, -85.731034
2.507372,9.528012,-149.26883, -85.730939
